match_title,open_date,tmdb_release_date,tmdb_genres,tmdb_poster_url,audience_count,target_log_audience,success_rank,success_rank_code,is_success_1000000,is_success_3000000,is_success_5000000,is_success_10000000,meta_tmdb_release_year,meta_tmdb_runtime,meta_tmdb_budget,meta_log_tmdb_budget,meta_open_year,meta_open_month,meta_open_quarter,meta_is_summer_peak,meta_is_winter_peak,meta_is_year_end,open_season,meta_season_spring,meta_season_summer,meta_season_fall,meta_season_winter,genre_SF,genre_가족,genre_공포,genre_다큐멘터리,genre_드라마,genre_로맨스,genre_모험,genre_미스터리,genre_범죄,genre_서부,genre_스릴러,genre_애니메이션,genre_액션,genre_역사,genre_음악,genre_전쟁,genre_코미디,genre_판타지,meta_genre_count,meta_director_count,meta_director_max_frequency,meta_director_mean_frequency,meta_cast_count,meta_cast_max_frequency,meta_cast_mean_frequency,meta_production_company_count,meta_production_company_max_frequency,meta_production_company_mean_frequency,meta_top_director_이준익,meta_top_director_민규동,meta_top_director_김용화,meta_top_director_류승완,meta_top_director_최동훈,meta_top_director_허진호,meta_top_director_유하,meta_top_director_곽경택,meta_top_director_김지운,meta_top_director_김지훈,meta_top_director_김홍선,meta_top_director_박찬욱,meta_top_director_박훈정,meta_top_director_우민호,meta_top_director_김성수,meta_top_director_김성훈,meta_top_director_김한민,meta_top_director_박진표,meta_top_director_봉준호,meta_top_director_양우석,meta_top_director_원신연,meta_top_director_윤제균,meta_top_director_이한,meta_top_director_정범식,meta_top_director_강우석,meta_top_director_김병우,meta_top_director_김태균,meta_top_director_나홍진,meta_top_director_박희곤,meta_top_director_연상호,meta_top_cast_황정민,meta_top_cast_오달수,meta_top_cast_마동석,meta_top_cast_정만식,meta_top_cast_이성민,meta_top_cast_유해진,meta_top_cast_조진웅,meta_top_cast_하정우,meta_top_cast_장영남,meta_top_cast_라미란,meta_top_cast_이경영,meta_top_cast_김의성,meta_top_cast_설경구,meta_top_cast_윤제문,meta_top_cast_이준혁,meta_top_cast_조우진,meta_top_cast_정우성,meta_top_cast_고창석,meta_top_cast_김민재,meta_top_cast_김윤석,meta_top_cast_류승룡,meta_top_cast_박성웅,meta_top_cast_송강호,meta_top_cast_유승목,meta_top_cast_강동원,meta_top_cast_김종수,meta_top_cast_송영창,meta_top_cast_주진모,meta_top_cast_배성우,meta_top_cast_성동일,meta_top_cast_곽도원,meta_top_cast_박정민,meta_top_cast_박희순,meta_top_cast_신정근,meta_top_cast_이병헌,meta_top_cast_이선균,meta_top_cast_김상호,meta_top_cast_정인기,meta_top_cast_김성균,meta_top_cast_김희원,meta_top_cast_이한위,meta_top_cast_이희준,meta_top_cast_정진영,meta_top_cast_조한철,meta_top_cast_권해효,meta_top_cast_김원해,meta_top_cast_김홍파,meta_top_cast_류준열,meta_top_cast_박해준,meta_top_cast_염혜란,title_length,title_length_no_space,title_word_count,title_has_digit,title_has_english,title_has_special_char,title_has_series_keyword,title_keyword_love,title_keyword_war,title_keyword_crime,title_keyword_horror,title_keyword_family,title_keyword_comedy,title_keyword_action,title_keyword_fantasy,title_keyword_youth,title_has_emotion_genre_keyword,poster_available,poster_width,poster_height,poster_aspect_ratio,poster_brightness_mean,poster_saturation_mean,poster_red_mean,poster_green_mean,poster_blue_mean,poster_contrast,poster_edge_density
내가 살인범이다,2012-11-08,2012-11-08,액션|스릴러,https://image.tmdb.org/t/p/original/5s6B5o36cUSmmpc8UWseJ9zaQye.jpg,2729798,14.819738538076962,C,1,True,False,False,False,2012,119,0,0.0,2012,11,4,0,0,0,fall,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,2.0,10,14,6.2,2,78,42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1000,1500,0.6666666666666666,0.2128476947546005,0.6364158987998962,0.1470373123884201,0.2357510477304458,0.2675235271453857,0.2492971420288086,0.1091979983319432
화차,2012-03-08,2012-03-08,미스터리|스릴러,https://image.tmdb.org/t/p/original/jVXQhAnjgp6HAmXsSQcZEcL1sNj.jpg,2436400,14.706032508386018,C,1,True,False,False,False,2012,117,0,0.0,2012,3,1,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1.0,10,24,12.1,1,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,2850,0.7017543859649122,0.2508528530597687,0.1509933620691299,0.2612459659576416,0.2474114745855331,0.2413138598203659,0.2334560304880142,0.0300202279039766
이웃사람,2012-08-22,2012-08-22,스릴러|미스터리,https://image.tmdb.org/t/p/original/xVvKWcqiHFMT5EcllYyTOUu95gu.jpg,2434099,14.705087636320005,C,1,True,False,False,False,2012,110,0,0.0,2012,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,3,3.0,10,34,12.7,4,69,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,850,1214,0.700164744645799,0.2338136285543441,0.1829972565174102,0.247879147529602,0.2279672473669052,0.2270261347293853,0.2676931619644165,0.0346586565884283
타워,2012-12-25,2012-12-25,액션|드라마,https://image.tmdb.org/t/p/original/3CgvLrylM3RmjRmZXyb6B4AXtj2.jpg,2014589,14.515926258713879,C,1,True,False,False,False,2012,121,0,0.0,2012,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,6,6.0,10,26,10.1,2,155,80.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,887,1331,0.6664162283996995,0.2590120136737823,0.2212150394916534,0.2477532774209976,0.2690915167331695,0.2366409748792648,0.1634947955608368,0.0292707513768686
코리아,2012-05-03,2012-05-03,드라마,https://image.tmdb.org/t/p/original/q8I9NjukZtl3xzTMErJrEcesdJH.jpg,1872681,14.442882185911943,C,1,True,False,False,False,2012,127,0,0.0,2012,5,2,0,0,0,spring,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,10,15,8.3,2,155,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1282,0.7020280811232449,0.5104334950447083,0.2142782509326934,0.5251288414001465,0.5031064748764038,0.5096186995506287,0.3699369430541992,0.0335817626131139
나의 PS 파트너,2012-12-06,2012-12-06,로맨스|코미디,https://image.tmdb.org/t/p/original/iroszHPRH5Usrd4t2gypPo6NRGp.jpg,1786831,14.395954777410994,C,1,True,False,False,False,2012,114,0,0.0,2012,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3.0,10,12,3.7,1,155,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,900,1282,0.7020280811232449,0.5999220013618469,0.3662579655647278,0.7586595416069031,0.5361469388008118,0.5119698643684387,0.3198338747024536,0.0614422200225729
반창꼬,2012-12-19,2012-12-19,드라마|로맨스|코미디,https://image.tmdb.org/t/p/original/vWfHD0ddfGsV6sv5QnGKY01OZJ.jpg,1730535,14.363941745077211,C,1,True,False,False,False,2012,120,0,0.0,2012,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,3,3.0,10,34,8.3,1,65,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1900,2850,0.6666666666666666,0.4212450981140136,0.2077572494745254,0.4591902196407318,0.4083606302738189,0.3880662024021148,0.3609746992588043,0.0293915613958107
러브픽션,2012-02-29,2012-02-29,코미디|로맨스,https://image.tmdb.org/t/p/original/6VDGYpvzXNWgzSkDp7GzKOZDCKJ.jpg,1726202,14.36143475668763,C,1,True,False,False,False,2012,121,0,0.0,2012,2,1,0,0,0,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1.0,10,31,9.6,2,65,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1541,2296,0.6711672473867596,0.738925039768219,0.2745966017246246,0.852921187877655,0.7004601955413818,0.6379952430725098,0.2349898666143417,0.0143977286464986
공모자들,2012-08-29,2012-08-28,드라마|액션|스릴러|범죄,https://image.tmdb.org/t/p/original/1hRLLA5X8CQ2JhZCirelS4lwglr.jpg,1646142,14.31394553372379,C,1,True,False,False,False,2012,111,0,0.0,2012,8,3,1,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4,1,6,6.0,8,29,8.375,2,2,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,2865,0.6980802792321117,0.2852882742881775,0.315332293510437,0.3033024072647095,0.2765002250671386,0.2832910418510437,0.2619329988956451,0.0155061463701649
하울링,2012-02-16,2012-02-16,미스터리|스릴러,https://image.tmdb.org/t/p/original/cUsnJFncoHt4mISkIZdc025PwD9.jpg,1612554,14.293330435597515,C,1,True,False,False,False,2012,114,0,0.0,2012,2,1,0,0,0,winter,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,7,7.0,10,33,12.6,2,155,83.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1434,0.697350069735007,0.3449870645999908,0.3003447949886322,0.3788227438926697,0.3350065350532532,0.307633638381958,0.3235880136489868,0.0471118096739003
용의자X,2012-10-18,2012-10-18,스릴러|미스터리,https://image.tmdb.org/t/p/original/xioEsadWyXEN6RDcAFCaIe71bIw.jpg,1552055,14.25509106154857,C,1,True,False,False,False,2012,110,0,0.0,2012,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,3,3.0,10,31,8.4,4,155,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,1433,0.6978367062107467,0.2994946241378784,0.3282730281352997,0.3276332318782806,0.2959321737289428,0.244036003947258,0.2434464395046234,0.0464096003341287
차형사,2012-05-30,2012-05-30,코미디|로맨스,https://image.tmdb.org/t/p/original/1mUJk6MroSZeUchmuiT8VyGWKY2.jpg,1346754,14.113208553177433,C,1,True,False,False,False,2012,110,0,0.0,2012,5,2,0,0,0,spring,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,3.0,10,29,8.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1400,2100,0.6666666666666666,0.612813413143158,0.2985152900218963,0.6381680965423584,0.6010650396347046,0.6068069934844971,0.3139958381652832,0.1229582234323151
은교,2012-04-25,2012-04-25,드라마|로맨스,https://image.tmdb.org/t/p/original/tyT8i7zOfMvge8cOoYin0wLSHeL.jpg,1346274,14.112852077382449,C,1,True,False,False,False,2012,129,0,0.0,2012,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3.0,10,34,8.6,3,69,24.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.2688210308551788,0.3058862388134002,0.286376029253006,0.2660087645053863,0.2372586280107498,0.2269252836704254,0.0157403084618591
간기남,2012-04-11,2012-04-11,코미디|범죄|스릴러,https://image.tmdb.org/t/p/original/rIyoNEbhTJGRbCbvxnqN0KIHyFs.jpg,1246185,14.035598244877333,C,1,True,False,False,False,2012,117,0,0.0,2012,4,2,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,2,2.0,9,19,7.555555555555555,3,78,30.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,850,1221,0.6961506961506961,0.2804441452026367,0.1330293416976928,0.2815679013729095,0.2785208523273468,0.2874001264572143,0.394298106431961,0.0414987444716484
돈의 맛,2012-05-17,2012-05-17,드라마,https://image.tmdb.org/t/p/original/5wBYDAOVgPHGZzREG2mbVRzA3xv.jpg,1166018,13.969105940785541,C,1,True,False,False,False,2012,115,0,0.0,2012,5,2,0,0,0,spring,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.0,10,37,9.8,4,69,22.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1291,0.69713400464756,0.2350865453481674,0.3196888864040375,0.276324987411499,0.2187267541885376,0.2111648470163345,0.1856283098459243,0.0279659494772806
회사원,2012-10-11,2012-10-11,드라마|액션|범죄|스릴러,https://image.tmdb.org/t/p/original/ggOJ1bKbqt4qOb8L7JvWxmebIx1.jpg,1110523,13.920342533969624,C,1,True,False,False,False,2012,96,3500000,15.068273812173887,2012,10,4,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,4,1,1,1.0,10,28,8.0,1,78,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1899,2848,0.6667837078651685,0.1907042562961578,0.2364492863416671,0.2119417786598205,0.1871295273303985,0.1534090638160705,0.2140822857618332,0.0090708832822772
시체가 돌아왔다,2012-03-29,2012-03-29,코미디|범죄,https://image.tmdb.org/t/p/original/a7UeHS70jIzTMlKscFxURmSzpKu.jpg,986923,13.802348314437717,D,0,False,False,False,False,2012,110,0,0.0,2012,3,1,0,0,0,spring,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,1.0,10,34,14.1,2,155,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1287,0.6993006993006993,0.4569030106067657,0.4091064035892486,0.5346978306770325,0.4410010874271393,0.3347433805465698,0.3297930955886841,0.063184487816133
원더풀 라디오,2012-01-05,2012-01-05,로맨스|코미디,https://image.tmdb.org/t/p/original/5kH0GUs6zqcLILXaEqqVhdAm6dE.jpg,977470,13.792723902882386,D,0,False,False,False,False,2012,120,0,0.0,2012,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2.0,10,34,10.6,3,78,31.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1217,0.7395234182415776,0.4934590458869934,0.4438170790672302,0.6343619227409363,0.4426381587982178,0.3855808973312378,0.3110902905464172,0.0582266346140225
퍼펙트 게임,2011-12-21,2011-12-21,드라마,https://image.tmdb.org/t/p/original/dstMWctWVTU6RWp60PcCdTS9ipM.jpg,695312,13.452117382877661,D,0,False,False,False,False,2011,127,0,0.0,2011,12,4,0,1,1,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4.0,10,34,13.1,3,69,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,764,1146,0.6666666666666666,0.5857406854629517,0.1426938772201538,0.6016722321510315,0.5841062068939209,0.5523712038993835,0.3177947103977203,0.0430110600522073
피에타,2012-09-06,2012-09-06,드라마,https://image.tmdb.org/t/p/original/lZJMlD4GNvzJL0GxvaL4JFYvDKU.jpg,603283,13.310143343274916,D,0,False,False,False,False,2012,104,103000,11.542493975902508,2012,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.0,9,4,1.6666666666666667,3,65,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.1640760153532028,0.3292163610458374,0.1910415440797805,0.1543396860361099,0.1434843093156814,0.2083195298910141,0.0058837015423092
무서운 이야기,2012-07-25,2012-07-25,공포|스릴러,https://image.tmdb.org/t/p/original/4LCuySKeXvUzG3wtcYRoMgVlNF.jpg,331760,12.712170109142873,D,0,False,False,False,False,2012,108,0,0.0,2012,7,3,1,0,0,summer,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,9,4.166666666666667,10,29,6.4,4,69,23.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,900,1289,0.6982156710628394,0.2191001027822494,0.2161119878292083,0.2405950427055359,0.2078322172164917,0.220742717385292,0.2682065069675445,0.0479989094098345
7번방의 선물,2013-01-23,2013-01-23,드라마|코미디,https://image.tmdb.org/t/p/original/c9TqJPm4pZCuiEXumTayoNIrBSK.jpg,12811206,16.36583089269726,S,4,True,True,True,True,2013,127,0,0.0,2013,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2.0,10,36,15.6,2,65,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.5065040588378906,0.3989059031009674,0.5923259258270264,0.4797803461551666,0.419013500213623,0.3148241639137268,0.0148112546894539
설국열차,2013-08-01,2013-08-01,액션|SF|드라마,https://image.tmdb.org/t/p/original/jw66dQvYyXkZNA0bJ7nKvua9jDr.jpg,9349991,16.05088604564953,A,3,True,True,True,False,2013,127,39200000,17.484187330270895,2013,8,3,1,0,0,summer,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,5,5.0,10,24,3.9,4,155,48.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.240856796503067,0.1587043404579162,0.2464667558670044,0.2390845268964767,0.2352687120437622,0.2555616199970245,0.0178124218424343
관상,2013-09-11,2013-09-11,드라마|역사,https://image.tmdb.org/t/p/original/jtq0Xul1v50s9gvEmbBFk7Tlsa1.jpg,9134586,16.02757853604424,A,3,True,True,True,False,2013,139,0,0.0,2013,9,3,0,0,0,fall,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3,3.0,10,27,13.8,2,78,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,2865,0.6980802792321117,0.4741757810115814,0.3374987542629242,0.5301964282989502,0.4651435315608978,0.3737527132034302,0.2754525542259216,0.0320032020574179
베를린,2013-01-30,2013-01-30,액션|스릴러|범죄,https://image.tmdb.org/t/p/original/rz64x2PLYbcvv4rt41HLfjHSyGC.jpg,7166199,15.784886086030555,A,3,True,True,True,False,2013,120,9000000,16.012735246411598,2013,1,1,0,1,0,winter,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,1,8,8.0,10,31,11.7,3,155,63.333333333333336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,3000,0.6666666666666666,0.3201286792755127,0.3210116922855377,0.3353990316390991,0.3214268386363983,0.2733931243419647,0.2871230840682983,0.027948812005002
은밀하게 위대하게,2013-06-05,2013-06-05,액션|드라마|코미디,https://image.tmdb.org/t/p/original/ut4YgWO7DvlvKrrYIEDcLjrTpO6.jpg,6959083,15.75555841445395,A,3,True,True,True,False,2013,123,0,0.0,2013,6,2,0,0,0,summer,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,3,3.0,10,24,8.8,5,78,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1407,2017,0.6975706494794249,0.5027416348457336,0.3567228615283966,0.5581556558609009,0.4938802421092987,0.4030299186706543,0.2820403575897217,0.0187870631445448
